City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Veraval,IN,2021-06-01 21:34:56,20.9,70.3667,83.05,76,7,7.09
296,Qaqortoq,GL,2021-06-01 21:34:56,60.7167,-46.0333,54.1,81,76,7.74
297,Bilma,NE,2021-06-01 21:34:57,18.6853,12.9164,92.98,7,63,7.61
298,Poronaysk,RU,2021-06-01 21:34:57,49.2167,143.1167,47.89,73,0,5.95
299,Belmonte,BR,2021-06-01 21:34:57,-15.8631,-38.8828,77.5,84,66,6.29
300,Pevek,RU,2021-06-01 21:34:58,69.7008,170.3133,37.53,70,37,2.28
301,Santiago Del Estero,AR,2021-06-01 21:34:58,-27.7951,-64.2615,70.23,46,22,6.91
302,Pisco,PE,2021-06-01 21:34:59,-13.7,-76.2167,68.05,73,0,18.41
303,Loanda,AO,2021-06-01 21:34:59,-8.8368,13.2343,77.0,83,0,5.75
304,Flinders,AU,2021-06-01 21:34:59,-34.5833,150.8552,49.28,81,63,4.38
305,Klyuchi,RU,2021-06-01 21:35:00,52.2667,79.1667,67.82,45,63,7.09
306,Yenagoa,NG,2021-06-01 21:35:00,4.9247,6.2642,75.51,96,100,3.98
307,Pijijiapan,MX,2021-06-01 21:35:00,15.7011,-93.23,87.28,69,25,5.66
308,East London,ZA,2021-06-01 21:35:01,-33.0153,27.9116,59.74,92,92,8.05
309,Iracoubo,GF,2021-06-01 21:35:01,5.4802,-53.2011,75.78,90,100,4.56
310,Auburn,US,2021-06-01 21:35:02,47.3073,-122.2284,88.93,44,1,1.99
311,Mount Pleasant,US,2021-06-01 21:31:23,32.7941,-79.8626,80.31,72,75,1.01
312,Samandag,TR,2021-06-01 21:35:02,36.0842,35.9771,72.12,88,28,10.13
313,Darnah,LY,2021-06-01 21:35:03,32.767,22.6367,67.87,71,21,9.82
314,Torbay,CA,2021-06-01 21:35:03,47.6666,-52.7314,54.37,87,90,23.02
315,Norsup,VU,2021-06-01 21:35:04,-16.0667,167.3833,77.27,70,100,13.67
316,Coihaique,CL,2021-06-01 21:35:04,-45.5752,-72.0662,45.21,61,40,0.0
317,Kamenka,RU,2021-06-01 21:35:04,51.3223,42.7678,56.68,76,100,12.53
318,Ust-Kuyga,RU,2021-06-01 21:35:05,70.0167,135.6,65.01,36,43,7.09
319,Sorkjosen,NO,2021-06-01 21:35:06,69.8,20.9333,53.56,73,29,4.52
320,Santa Fe,AR,2021-06-01 21:30:38,-31.6333,-60.7,64.99,62,100,1.01
321,Zhuhai,CN,2021-06-01 21:35:06,22.2769,113.5678,80.69,94,0,9.24
322,Fayaoue,NC,2021-06-01 21:35:07,-20.65,166.5333,73.42,54,55,14.61
323,Monywa,MM,2021-06-01 21:35:07,22.1167,95.1333,88.7,54,96,7.61
324,Baillif,GP,2021-06-01 21:35:07,16.0202,-61.7463,83.7,68,100,12.66
325,Sabha,LY,2021-06-01 21:32:01,27.0377,14.4283,87.69,19,6,10.67
326,Ostrovnoy,RU,2021-06-01 21:35:08,68.0531,39.5131,43.81,92,100,16.98
327,Sundsvall,SE,2021-06-01 21:35:08,62.3913,17.3063,51.96,64,95,2.77
328,Carmelo,UY,2021-06-01 21:35:09,-33.9892,-58.2856,62.55,71,100,4.94
329,Aklavik,CA,2021-06-01 21:35:09,68.2191,-135.0107,36.43,93,90,5.75
330,Zatoka,UA,2021-06-01 21:35:09,46.0725,30.4654,52.34,88,100,21.54
331,Kakching,IN,2021-06-01 21:35:10,24.4833,93.9833,68.27,96,41,1.25
332,Iqaluit,CA,2021-06-01 21:33:45,63.7506,-68.5145,31.73,100,90,8.01
333,Hazorasp,UZ,2021-06-01 21:35:10,41.3194,61.0742,84.15,28,1,13.24
334,Storm Lake,US,2021-06-01 21:35:11,42.6411,-95.2097,81.14,19,1,4.61
335,Orlik,RU,2021-06-01 21:35:11,52.5178,99.825,39.67,80,59,3.2
336,Garissa,KE,2021-06-01 21:35:12,-0.4536,39.6401,74.21,75,76,15.75
337,Kupang,ID,2021-06-01 21:35:12,-10.1667,123.5833,77.58,78,20,5.75
338,Aasiaat,GL,2021-06-01 21:31:39,68.7098,-52.8699,35.19,81,11,10.45
339,Finschhafen,PG,2021-06-01 21:35:13,-6.6024,147.8681,77.95,85,100,4.45
340,Zhangye,CN,2021-06-01 21:35:13,38.9342,100.4517,56.07,16,76,9.42
341,Tura,IN,2021-06-01 21:35:13,25.5198,90.2201,72.34,95,99,4.41
342,Borba,BR,2021-06-01 21:35:14,-4.3878,-59.5939,81.41,61,52,2.62
343,Dubbo,AU,2021-06-01 21:35:14,-32.25,148.6167,44.73,87,88,10.36
344,Yar-Sale,RU,2021-06-01 21:35:15,66.8333,70.8333,34.18,68,4,15.68
345,Tecoanapa,MX,2021-06-01 21:35:15,16.5167,-98.75,88.38,61,9,11.03
346,Disna,BY,2021-06-01 21:35:15,55.568,28.1971,46.89,74,25,6.6
347,Carutapera,BR,2021-06-01 21:35:16,-1.195,-46.02,77.59,85,7,6.82
348,Banposh,IN,2021-06-01 21:35:16,22.25,84.8,84.06,63,94,2.59
349,Pitimbu,BR,2021-06-01 21:35:17,-7.4706,-34.8086,75.79,74,6,7.63
350,Anadyr,RU,2021-06-01 21:35:17,64.75,177.4833,39.7,60,0,5.99
351,Nioro,GM,2021-06-01 21:35:18,13.35,-15.75,81.59,50,55,9.4
352,Pringsewu,ID,2021-06-01 21:35:18,-5.3582,104.9744,73.9,98,47,3.27
353,Shakawe,BW,2021-06-01 21:35:18,-18.3667,21.85,53.85,39,0,6.53
354,Ipixuna,BR,2021-06-01 21:35:19,-1.7625,-48.8043,82.35,83,73,3.06
355,Itarema,BR,2021-06-01 21:35:19,-2.9248,-39.9167,78.44,81,20,9.28
356,Rio Claro,BR,2021-06-01 21:35:20,-22.4114,-47.5614,67.82,68,0,2.53
357,Hammerfest,NO,2021-06-01 21:35:20,70.6634,23.6821,43.25,93,20,4.61
358,Abu Samrah,SY,2021-06-01 21:35:20,35.3029,37.1841,65.73,71,0,13.33
359,Grindavik,IS,2021-06-01 21:35:21,63.8424,-22.4338,46.35,87,75,18.41
360,Bowen,AU,2021-06-01 21:35:21,-20.0167,148.2333,61.02,85,25,7.38
361,Valparai,IN,2021-06-01 21:35:21,10.3667,76.9667,62.37,93,100,3.62
362,Gimli,CA,2021-06-01 21:35:22,50.6336,-96.9907,79.05,35,92,14.97
363,Norrkoping,SE,2021-06-01 21:35:22,58.5942,16.1826,52.79,76,15,8.05
364,Sola,VU,2021-06-01 21:35:23,-13.8833,167.55,81.27,78,90,11.5
365,Cuiluan,CN,2021-06-01 21:35:23,47.72,128.648,52.56,87,7,3.53
366,Belaya Gora,RU,2021-06-01 21:35:23,68.5333,146.4167,63.36,25,23,9.24
367,Alofi,NU,2021-06-01 21:35:24,-19.0595,-169.9187,71.49,100,90,16.11
368,Caluquembe,AO,2021-06-01 21:35:24,-13.7833,14.6833,56.53,36,79,2.93
369,Grand Island,US,2021-06-01 21:31:36,40.925,-98.342,77.02,33,20,5.01
370,Hermosillo,MX,2021-06-01 21:32:30,29.0667,-110.9667,100.69,12,1,5.01
371,Tiksi,RU,2021-06-01 21:35:25,71.6872,128.8694,34.59,92,98,4.38
372,Dingle,PH,2021-06-01 21:35:25,10.9995,122.6711,75.29,96,100,20.36
373,Melville,US,2021-06-01 21:35:26,40.7934,-73.4151,78.76,59,1,3.0
374,Likasi,CD,2021-06-01 21:35:26,-10.9814,26.7333,57.88,57,82,2.95
375,Kasongo-Lunda,CD,2021-06-01 21:35:27,-6.4667,16.8167,69.35,49,89,1.07
376,Ilulissat,GL,2021-06-01 21:35:27,69.2167,-51.1,39.22,65,23,10.36
377,Zhigansk,RU,2021-06-01 21:35:27,66.7697,123.3711,52.68,77,100,8.63
378,Kayerkan,RU,2021-06-01 21:35:28,69.3497,87.7602,28.72,88,57,7.38
379,Greenville,US,2021-06-01 21:32:08,35.6127,-77.3663,82.31,44,1,3.44
380,Talnakh,RU,2021-06-01 21:35:29,69.4865,88.3972,29.82,94,74,8.39
381,Chumikan,RU,2021-06-01 21:35:29,54.7183,135.315,36.18,95,95,7.96
382,Champerico,GT,2021-06-01 21:35:29,14.3,-91.9167,86.34,67,37,9.13
383,Sitka,US,2021-06-01 21:35:30,57.0531,-135.33,53.49,82,75,4.61
384,Karratha,AU,2021-06-01 21:35:30,-20.7377,116.8463,67.8,34,96,18.48
385,Grants Pass,US,2021-06-01 21:31:48,42.439,-123.3284,102.18,27,1,1.01
386,Vredendal,ZA,2021-06-01 21:35:31,-31.6683,18.5012,55.08,72,0,5.23
387,Mahebourg,MU,2021-06-01 21:35:31,-20.4081,57.7,73.26,88,40,6.91
388,Samarai,PG,2021-06-01 21:35:31,-10.6167,150.6667,78.31,75,96,17.92
389,Saldus,LV,2021-06-01 21:35:32,56.6636,22.4881,48.58,89,10,6.71
390,Boromo,BF,2021-06-01 21:35:32,11.75,-2.9333,93.33,35,57,8.19
391,Tautira,PF,2021-06-01 21:35:32,-17.7333,-149.15,86.02,65,46,11.56
392,Bilibino,RU,2021-06-01 21:35:33,68.0546,166.4372,61.86,35,4,1.39
393,Comarapa,BO,2021-06-01 21:35:33,-17.9,-64.4833,55.18,94,100,4.72
394,Hovd,MN,2021-06-01 21:35:34,48.0056,91.6419,49.5,25,0,0.89
395,Usinsk,RU,2021-06-01 21:35:34,65.9939,57.5281,32.58,87,100,23.85
396,Pineville,US,2021-06-01 21:33:07,31.3224,-92.4343,80.58,83,40,6.76
397,Letka,RU,2021-06-01 21:35:35,59.6011,49.4232,42.48,97,66,5.32
398,Kisangani,CD,2021-06-01 21:35:35,0.5167,25.2,70.34,90,55,2.8
399,Belyy Yar,RU,2021-06-01 21:35:35,53.6039,91.3903,44.49,76,0,3.06
400,Kokopo,PG,2021-06-01 21:35:36,-4.352,152.2633,75.02,94,100,5.12
401,Sumbal,IN,2021-06-01 21:35:36,34.2333,74.6333,55.58,83,80,2.59
402,Vao,NC,2021-06-01 21:35:36,-22.6667,167.4833,69.12,57,100,11.25
403,Batagay-Alyta,RU,2021-06-01 21:35:37,67.8006,130.4114,56.91,44,94,2.19
404,Bereda,ES,2021-06-01 21:35:37,43.2686,-7.5406,56.95,92,22,1.92
405,Manhattan,US,2021-06-01 21:34:13,40.7834,-73.9662,78.82,46,20,0.0
406,Shenjiamen,CN,2021-06-01 21:35:38,29.9576,122.298,70.27,97,100,15.95
407,Ekhabi,RU,2021-06-01 21:35:38,53.5102,142.9671,51.4,75,64,9.24
408,Saint-Augustin,CA,2021-06-01 21:35:38,51.226,-58.6502,57.07,66,75,8.99
409,Broome,US,2021-06-01 21:35:39,42.2506,-75.833,73.98,43,20,3.18
410,Shingu,JP,2021-06-01 21:35:39,33.7333,135.9833,67.91,80,100,5.44
411,Olafsvik,IS,2021-06-01 21:35:40,64.8945,-23.7142,44.65,79,23,18.63
412,Nisia Floresta,BR,2021-06-01 21:35:40,-6.0911,-35.2086,80.98,82,14,6.82
413,Vestmanna,FO,2021-06-01 21:35:40,62.1564,-7.1664,45.52,100,75,10.04
414,Torbat-E Jam,IR,2021-06-01 21:35:41,35.244,60.6225,80.28,26,0,8.5
415,Adoni,IN,2021-06-01 21:35:41,15.6333,77.2833,77.97,78,91,15.48
416,Huarmey,PE,2021-06-01 21:35:41,-10.0681,-78.1522,67.91,80,97,10.87
417,Zacualpan,MX,2021-06-01 21:35:42,21.25,-105.1667,98.22,61,100,8.19
418,Ossora,RU,2021-06-01 21:35:42,59.2353,163.0719,45.3,59,98,5.57
419,Kyabram,AU,2021-06-01 21:35:43,-36.3167,145.05,47.88,83,14,7.52
420,Najran,SA,2021-06-01 21:35:43,17.4924,44.1277,83.05,17,7,2.57
421,Lebu,CL,2021-06-01 21:35:43,-37.6167,-73.65,56.28,95,100,4.34
422,Port Lincoln,AU,2021-06-01 21:35:44,-34.7333,135.8667,58.15,76,94,1.79
423,Kalmunai,LK,2021-06-01 21:35:44,7.4167,81.8167,79.88,80,14,2.53
424,Port Blair,IN,2021-06-01 21:33:54,11.6667,92.75,82.13,79,2,1.7
425,San Juan,AR,2021-06-01 21:32:10,-31.5375,-68.5364,74.73,35,73,13.2
426,Altamont,US,2021-06-01 21:31:40,42.2068,-121.7372,93.4,15,1,0.0
427,Hameenlinna,FI,2021-06-01 21:35:45,60.996,24.4643,50.34,81,100,1.97
428,Manitouwadge,CA,2021-06-01 21:35:45,49.1215,-85.8403,57.92,41,42,11.32
429,Orotukan,RU,2021-06-01 21:35:46,62.2667,151.7,45.82,53,57,6.69
430,Jamundi,CO,2021-06-01 21:35:46,3.2607,-76.535,84.16,75,53,3.06
431,Kaeo,NZ,2021-06-01 21:35:47,-35.1,173.7833,55.33,97,76,4.97
432,Qui Nhon,VN,2021-06-01 21:32:42,13.7667,109.2333,81.63,80,100,2.39
433,Luderitz,NA,2021-06-01 21:35:47,-26.6481,15.1594,63.59,37,0,11.61
434,Mitu,CO,2021-06-01 21:35:48,1.1983,-70.1733,75.58,96,99,0.51
435,Cururupu,BR,2021-06-01 21:35:48,-1.8283,-44.8683,75.47,90,9,3.18
436,Touros,BR,2021-06-01 21:35:48,-5.1989,-35.4608,79.7,74,9,13.51
437,Ajdabiya,LY,2021-06-01 21:35:49,30.7554,20.2263,73.36,57,2,8.12
438,Beirut,LB,2021-06-01 21:31:02,33.8889,35.4944,72.34,73,20,5.75
439,Mehamn,NO,2021-06-01 21:35:49,71.0357,27.8492,44.51,97,100,17.38
440,Foligno,IT,2021-06-01 21:35:50,42.944,12.7011,63.43,61,37,4.27
441,Dibulla,CO,2021-06-01 21:35:50,11.2725,-73.3091,80.04,85,100,3.04
442,Ambanja,MG,2021-06-01 21:35:50,-13.6833,48.45,69.94,83,21,3.53
443,Yeniseysk,RU,2021-06-01 21:35:51,58.4497,92.1703,50.77,76,100,4.41
444,Umba,RU,2021-06-01 21:35:51,66.6871,34.3429,47.05,81,71,6.93
445,Gambela,ET,2021-06-01 21:35:52,8.25,34.5833,71.15,93,100,0.94
446,Zarubino,RU,2021-06-01 21:35:52,42.63,131.0922,54.32,96,93,3.4
447,Beaupre,CA,2021-06-01 21:32:06,47.0443,-70.8953,72.28,69,97,1.01
448,Biak,ID,2021-06-01 21:35:52,-0.9131,122.8766,75.83,85,77,4.99
449,Yatou,CN,2021-06-01 21:35:53,37.15,122.3833,64.74,89,49,15.23
450,Sungairaya,ID,2021-06-01 21:35:53,0.7,108.9,78.67,86,100,4.05
451,Meulaboh,ID,2021-06-01 21:35:54,4.1363,96.1285,77.97,88,100,4.7
452,Mola Di Bari,IT,2021-06-01 21:35:54,41.0609,17.0873,64.9,64,0,3.96
453,Gorom-Gorom,BF,2021-06-01 21:35:55,14.4439,-0.2361,97.74,17,38,6.98
454,Detchino,RU,2021-06-01 21:35:55,54.8092,36.3075,43.25,82,5,6.91
455,Lakes Entrance,AU,2021-06-01 21:35:55,-37.8811,147.981,43.18,61,99,4.97
456,Venice,US,2021-06-01 21:35:48,27.0998,-82.4543,90.07,56,90,5.01
457,Mandali,IQ,2021-06-01 21:35:56,33.7499,45.5541,90.72,12,0,10.49
458,Sumbe,AO,2021-06-01 21:35:56,-11.2061,13.8437,75.7,88,91,4.07
459,Nizhnyaya Tavda,RU,2021-06-01 21:35:57,57.6731,66.1725,46.27,56,80,1.74
460,Yuli,NG,2021-06-01 21:35:57,9.6989,10.2744,80.78,62,100,5.7
461,Agadez,NE,2021-06-01 21:34:00,19.75,10.25,93.72,9,62,6.87
462,Portmore,JM,2021-06-01 21:35:58,17.9702,-76.8672,84.16,70,20,20.71
463,Shimoda,JP,2021-06-01 21:35:58,34.6667,138.95,69.12,82,100,3.15
464,Thayetmyo,MM,2021-06-01 21:35:58,19.3167,95.1833,81.63,72,80,4.14
465,Linjiang,CN,2021-06-01 21:35:59,41.8069,126.9078,56.05,95,100,2.66
466,Paamiut,GL,2021-06-01 21:36:00,61.994,-49.6678,35.29,88,100,7.31
467,Ekibastuz,KZ,2021-06-01 21:36:00,51.6667,75.3667,66.97,80,58,10.47
468,Ankazoabo,MG,2021-06-01 21:36:00,-22.2833,44.5167,64.33,71,100,2.53
469,Grand Gaube,MU,2021-06-01 21:36:01,-20.0064,57.6608,73.38,81,67,3.0
470,Sokol,RU,2021-06-01 21:36:01,59.4617,40.1206,47.08,81,99,5.14
471,Amot,NO,2021-06-01 21:36:02,59.5714,7.9877,57.51,86,52,2.24
472,Chimoio,MZ,2021-06-01 21:36:02,-19.1164,33.4833,64.26,82,0,0.74
473,Dalby,AU,2021-06-01 21:36:03,-27.1833,151.2667,54.99,92,94,2.3
474,Klaksvik,FO,2021-06-01 21:36:03,62.2266,-6.589,47.32,86,100,14.18
475,Arkhipo-Osipovka,RU,2021-06-01 21:36:03,44.37,38.52,61.79,89,100,5.86
476,Huron,US,2021-06-01 21:36:04,41.1501,-82.5499,75.52,40,100,1.05
477,Cairns,AU,2021-06-01 21:36:04,-16.9167,145.7667,69.75,91,90,10.36
478,Yaroslavskiy,RU,2021-06-01 21:36:05,44.1683,132.2072,57.18,84,95,15.39
479,Ormstown,CA,2021-06-01 21:36:05,45.1334,-73.9992,77.09,78,79,10.27
480,Flin Flon,CA,2021-06-01 21:36:05,54.7682,-101.865,71.44,40,40,4.81
481,Sioux Lookout,CA,2021-06-01 21:36:06,50.1001,-91.917,75.58,27,90,8.05
482,Grimshaw,CA,2021-06-01 21:36:07,56.1834,-117.6027,80.22,34,75,17.16
483,Tahta,EG,2021-06-01 21:36:07,26.7693,31.5021,91.72,18,0,11.68
484,Longyearbyen,SJ,2021-06-01 21:36:07,78.2186,15.6401,35.44,93,75,2.3
485,Kargasok,RU,2021-06-01 21:36:08,59.0556,80.8572,39.24,88,40,5.26
486,Kosh-Agach,RU,2021-06-01 21:36:08,50.0,88.6667,51.53,35,36,3.71
487,Kuldur,RU,2021-06-01 21:36:08,49.2167,131.6333,52.57,93,93,3.62
488,Kununurra,AU,2021-06-01 21:32:19,-15.7667,128.7333,66.18,88,82,0.0
489,Kodino,RU,2021-06-01 21:36:09,63.7198,39.6447,36.97,71,15,2.86
490,Filadelfia,US,2021-06-01 21:34:55,39.9523,-75.1638,77.83,51,75,5.01
491,Keshabpur,BD,2021-06-01 21:36:10,22.9183,89.2112,81.88,92,72,5.77
492,Gorontalo,ID,2021-06-01 21:36:10,0.5412,123.0595,74.88,94,93,3.0
493,Broken Hill,AU,2021-06-01 21:32:03,-31.95,141.4333,53.31,87,90,8.05
494,Xuchang,CN,2021-06-01 21:36:10,34.0167,113.8167,72.48,67,82,2.51
495,Magadan,RU,2021-06-01 21:36:11,59.5667,150.8,37.24,99,100,5.88
496,Sargatskoye,RU,2021-06-01 21:36:11,55.6101,73.4972,46.22,88,37,6.89
497,Nouadhibou,MR,2021-06-01 21:36:12,20.931,-17.0347,66.18,88,0,20.71
498,Canguaretama,BR,2021-06-01 21:36:12,-6.38,-35.1289,81.09,81,12,7.56
499,Mubi,NG,2021-06-01 21:36:13,10.2676,13.2644,80.06,54,99,2.64
500,Muros,ES,2021-06-01 21:36:13,42.7762,-9.0603,60.15,87,67,3.22
501,Severodvinsk,RU,2021-06-01 21:36:13,64.5635,39.8302,39.31,79,46,8.52
502,Vardo,NO,2021-06-01 21:36:14,70.3705,31.1107,48.4,92,97,16.6
503,Yerbogachen,RU,2021-06-01 21:36:14,61.2767,108.0108,59.13,58,26,3.31
504,Alabaster,US,2021-06-01 21:36:15,33.2443,-86.8164,86.29,55,40,1.01
505,Saint Anthony,US,2021-06-01 21:36:15,45.0205,-93.218,79.93,32,1,1.99
506,Bon Accord,CA,2021-06-01 21:32:21,53.8335,-113.4187,80.82,41,20,13.31
507,Rastede,DE,2021-06-01 21:36:16,53.25,8.2,62.4,88,100,6.2
508,Along,IN,2021-06-01 21:36:16,28.1667,94.7667,71.55,99,99,1.34
509,High Prairie,CA,2021-06-01 21:36:16,55.4334,-116.4858,76.3,53,32,11.92
510,Barra Patuca,HN,2021-06-01 21:36:17,15.8,-84.2833,84.02,66,11,9.55
511,Lulea,SE,2021-06-01 21:36:17,65.5842,22.1547,51.87,66,42,1.14
512,Deputatskiy,RU,2021-06-01 21:36:17,69.3,139.9,60.08,33,79,2.24
513,Ramon Castilla,PE,2021-06-01 21:36:18,-4.2569,-69.9594,84.45,74,20,8.05
514,Mogadishu,SO,2021-06-01 21:36:18,2.0371,45.3438,78.24,84,59,14.25
515,North Bend,US,2021-06-01 21:36:19,43.4065,-124.2243,91.94,78,75,10.36
516,Scarborough,GB,2021-06-01 21:36:19,54.2797,-0.4044,56.86,88,9,3.0
517,Colon,PA,2021-06-01 21:35:55,9.3592,-79.9014,87.82,73,100,5.21
518,Malinyi,TZ,2021-06-01 21:36:19,-8.9333,36.1333,68.95,91,98,2.59
519,Muyezerskiy,RU,2021-06-01 21:36:20,63.9333,31.65,49.12,73,71,0.47
520,Udachnyy,RU,2021-06-01 21:36:20,66.4167,112.4,64.17,58,82,8.52
521,Coahuayana,MX,2021-06-01 21:36:21,18.7333,-103.6833,90.88,56,98,7.74
522,Saint-Louis,SN,2021-06-01 21:36:21,16.3333,-15.0,89.24,49,40,15.37
523,Marsh Harbour,BS,2021-06-01 21:36:21,26.5412,-77.0636,78.82,77,99,13.98
524,Krasnoselkup,RU,2021-06-01 21:36:22,65.7,82.4667,40.42,77,54,14.9
525,Archdale,US,2021-06-01 21:36:22,35.9146,-79.972,82.38,49,100,1.01
526,Vryburg,ZA,2021-06-01 21:36:23,-26.9566,24.7284,41.18,52,0,7.96
527,Alenquer,BR,2021-06-01 21:36:23,-1.9417,-54.7383,82.74,68,87,1.3
528,Kalas,IN,2021-06-01 21:36:23,18.1667,74.8,76.82,69,100,7.67
529,Iquitos,PE,2021-06-01 21:36:24,-3.7481,-73.2472,84.24,74,40,4.61
530,Coquimbo,CL,2021-06-01 21:36:24,-29.9533,-71.3436,62.33,77,0,5.61
531,Lazaro Cardenas,MX,2021-06-01 21:36:24,17.9583,-102.2,88.2,59,96,11.74
532,Ulaangom,MN,2021-06-01 21:36:25,49.9811,92.0667,47.43,39,0,0.67
533,Shiraz,IR,2021-06-01 21:31:58,29.6036,52.5388,80.04,12,0,4.61
534,Ahipara,NZ,2021-06-01 21:36:26,-35.1667,173.1667,59.68,73,53,9.78
535,Dwarka,IN,2021-06-01 21:36:26,22.2394,68.9678,83.1,79,12,16.44
536,Hwange,ZW,2021-06-01 21:36:26,-18.3693,26.5019,59.99,51,0,4.56
537,Tessalit,ML,2021-06-01 21:36:27,20.1986,1.0114,93.96,8,43,3.91
538,Los Llanos De Aridane,ES,2021-06-01 21:36:27,28.6585,-17.9182,65.95,85,90,7.18
539,Riyadh,SA,2021-06-01 21:36:28,24.6877,46.7219,91.54,16,0,3.44
540,Popondetta,PG,2021-06-01 21:36:28,-8.7537,148.2534,75.99,82,80,0.87
541,Mabaruma,GY,2021-06-01 21:36:28,8.2,-59.7833,76.73,81,25,5.14
542,Agira,IT,2021-06-01 21:36:29,37.6562,14.5216,62.8,76,94,1.03
543,Leh,IN,2021-06-01 21:36:29,34.1667,77.5833,43.18,70,76,4.07
544,Kalengwa,ZM,2021-06-01 21:34:12,-13.4659,25.0027,57.52,53,100,4.9
545,Sangar,RU,2021-06-01 21:36:30,63.9242,127.4739,56.98,50,50,4.7
546,Stornoway,GB,2021-06-01 21:36:30,58.2093,-6.3865,51.93,87,75,9.22
547,Lumphat,KH,2021-06-01 21:36:31,13.4878,106.9816,75.6,96,98,1.41
548,Floro,NO,2021-06-01 21:36:31,61.5996,5.0328,62.67,87,0,9.22
549,Padang,ID,2021-06-01 21:36:32,-0.9492,100.3543,77.54,85,89,3.6
550,Mizdah,LY,2021-06-01 21:36:32,31.4451,12.9801,72.18,44,70,17.22
551,Kahului,US,2021-06-01 21:36:32,20.8947,-156.47,84.94,68,20,24.16
552,Manbij,SY,2021-06-01 21:36:33,36.5281,37.9549,65.17,74,0,16.02
553,Warrnambool,AU,2021-06-01 21:36:33,-38.3833,142.4833,49.14,73,84,7.23
554,Griffith,US,2021-06-01 21:36:34,41.5284,-87.4237,79.57,45,1,1.01
555,Vihti,FI,2021-06-01 21:36:34,60.417,24.3197,53.35,70,96,3.0
556,Werda,BW,2021-06-01 21:36:34,-25.2667,23.2833,47.28,36,0,6.89
557,Nurota,UZ,2021-06-01 21:36:35,40.5614,65.6886,77.09,25,0,8.01
558,Stromness,GB,2021-06-01 21:36:35,58.965,-3.296,46.65,90,84,9.64
559,Half Moon Bay,US,2021-06-01 21:36:35,37.4636,-122.4286,95.58,63,90,1.01
560,Monrovia,LR,2021-06-01 21:33:24,6.3005,-10.7969,79.07,81,97,7.07
561,Jardim,BR,2021-06-01 21:36:36,-21.4803,-56.1381,73.27,63,1,2.75
562,Acajutla,SV,2021-06-01 21:36:10,13.5928,-89.8275,97.14,69,87,5.57
563,Gwembe,ZM,2021-06-01 21:36:36,-16.4975,27.6069,57.0,62,0,1.72
564,Puri,IN,2021-06-01 21:36:37,19.8,85.85,88.38,89,4,13.09
565,Sobolevo,RU,2021-06-01 21:36:37,54.4299,31.8996,44.17,75,5,7.67
566,Baturaja,ID,2021-06-01 21:36:38,-4.1333,104.1667,72.01,98,40,1.9
567,Hay River,CA,2021-06-01 21:36:38,60.8156,-115.7999,75.16,40,75,5.75
568,Calafell,ES,2021-06-01 21:36:39,41.2,1.5683,68.81,86,44,3.0
569,Georgiyevskoye,RU,2021-06-01 21:36:39,58.731,45.024,44.49,88,94,4.65
570,Saint-Pierre,RE,2021-06-01 21:36:39,-21.3393,55.4781,74.88,78,75,19.57
571,Necochea,AR,2021-06-01 21:36:40,-38.5473,-58.7368,57.04,78,94,11.86
572,Shagonar,RU,2021-06-01 21:36:40,51.5333,92.8,47.86,55,2,2.17
573,Rusape,ZW,2021-06-01 21:32:54,-18.5278,32.1284,57.36,72,14,7.72
